coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat May 02 17:01:35 +0000 2015,newrigor purple,,,1,594547295133245440,,,,en,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#newrigor #purple tenure group &amp; we’re talking ab collaboration &amp; articulating how projs aren’t possible w/o staff, student, &amp; other collabs",https://twitter.com/amplify285/status/594547295133245440,Sat Dec 28 16:59:05 +0000 2013,amplify285,False,"author. amplifier. professor @ Amherst C. + director & cultivator of media, digital, & tech ecologies @5collDH #DigitalHumanities #5cDH",2333,577,516,23,"Amherst, MA",Marisa Parham,amplify285,1679,,http://mp285.com,False
,Sat May 02 17:00:30 +0000 2015,orange newrigor,,,0,594547020192419842,,,,en,,,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“How are questions of evaluation &amp; assessment different for principal investigators”
No major acks for scholarly work!
#orange #newrigor",https://twitter.com/EduObservatory/status/594547020192419842,Sat Dec 21 23:14:42 +0000 2013,EduObservatory,False,"Academic Technology Specialist; Ph.D.,  25 years experience in research, teaching, and using and supporting academic technology in higher education.",0,30,102,1,"Amherst, Massachusetts, USA",Andy Anderson,EduObservatory,246,Eastern Time (US & Canada),https://www.amherst.edu/people/facstaff/aanderson,False
,Sat May 02 16:59:24 +0000 2015,NewRigor blue,,,0,594546743129309184,,,,en,,,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#NewRigor #blue group: me, @mariinyrop @ByzCapp @Yael_Rice, and others! starting out immediately with a discussion of documentation",https://twitter.com/_superluminal/status/594546743129309184,Thu Dec 27 16:36:23 +0000 2012,_superluminal,False,"student: reader // writer // maker. breaking down myths, creating new futures. @AmherstCollege '14. @Cornell graduate student. 2014-15 @HASTAC Scholar.",519,115,118,8,Chicago // Amherst // Ithaca,liz alexander,_superluminal,1239,Eastern Time (US & Canada),http://elizabethalexander.me,False
,Sat May 02 16:55:02 +0000 2015,orange newrigor staff,,,0,594545642757849088,5collDH,,2266577936,en,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@5collDH #orange #newrigor #staff beginning to answer question of evaluation / assessment as principal investigators,https://twitter.com/SmithGIS/status/594545642757849088,Mon Aug 24 19:51:25 +0000 2009,SmithGIS,False,"Peddling Spatial Reasoning and related technologies at Smith College, Northampton, MA.",3,337,307,30,Northampton MA,GIS @ Smith College,SmithGIS,285,Central Time (US & Canada),http://about.me/smithgis,False
,Sat May 02 16:53:13 +0000 2015,blue NewRigor,,,1,594545189156433920,,,,en,,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hi #blue group!!!! #NewRigor @5collDH,https://twitter.com/_superluminal/status/594545189156433920,Thu Dec 27 16:36:23 +0000 2012,_superluminal,False,"student: reader // writer // maker. breaking down myths, creating new futures. @AmherstCollege '14. @Cornell graduate student. 2014-15 @HASTAC Scholar.",519,115,118,8,Chicago // Amherst // Ithaca,liz alexander,_superluminal,1239,Eastern Time (US & Canada),http://elizabethalexander.me,False
,Sat May 02 16:53:11 +0000 2015,newrigor Orange,,,0,594545180684001281,,,,en,,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Conversations on professional evaluation of digital humanities beginning now at the #newrigor. #Orange group a mix of techs and librarians.,https://twitter.com/EduObservatory/status/594545180684001281,Sat Dec 21 23:14:42 +0000 2013,EduObservatory,False,"Academic Technology Specialist; Ph.D.,  25 years experience in research, teaching, and using and supporting academic technology in higher education.",0,30,102,1,"Amherst, Massachusetts, USA",Andy Anderson,EduObservatory,246,Eastern Time (US & Canada),https://www.amherst.edu/people/facstaff/aanderson,False
,Sat May 02 16:49:39 +0000 2015,orange newrigor,,,1,594544287968317440,,,,en,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",exciting #orange group is forming at #newrigor @5collDH,https://twitter.com/SmithGIS/status/594544287968317440,Mon Aug 24 19:51:25 +0000 2009,SmithGIS,False,"Peddling Spatial Reasoning and related technologies at Smith College, Northampton, MA.",3,337,307,30,Northampton MA,GIS @ Smith College,SmithGIS,285,Central Time (US & Canada),http://about.me/smithgis,False
,Sat May 02 16:47:20 +0000 2015,newrigor,http://twitter.com/EcstaticPesse/status/594543707640229889/photo/1,,0,594543707640229889,,,,en,,False,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I'm not sure if my new hand is going to let me tweet for #newrigor I need a smaller keyboard @5collDH http://t.co/QGGTV8oDQT,https://twitter.com/EcstaticPesse/status/594543707640229889,Fri Jan 24 16:37:30 +0000 2014,EcstaticPesse,False,"using tools, not letting them use me. using the internet and a window not as a narcotic mirror.",26,44,275,0,,Ecstatic Pessimist,EcstaticPesse,120,Eastern Time (US & Canada),http://ecstaticpessimist.in,False
,Sat May 02 16:42:52 +0000 2015,newrigor,,,0,594542583545733120,amplify285,,2266165844,en,,,1,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@amplify285 kicks off the @5collDH #newrigor conference. ""What is *actually* helpful?""",https://twitter.com/kgbain/status/594542583545733120,Mon Jun 02 22:21:01 +0000 2014,kgbain,False,@5CollDH Post Bac | Amherst College '14 //  embodiment » digital media » enslavement » poco » Caribbean ± 香港 ± India » trauma,12,66,72,3,,Kimberly Bain,kgbain,387,,,False
,Sat May 02 16:38:10 +0000 2015,5cdh newrigor,,,0,594541401532198912,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Great time at the undergrad #5cdh symposium, extremely excited to meet some minds at #newrigor",https://twitter.com/EcstaticPesse/status/594541401532198912,Fri Jan 24 16:37:30 +0000 2014,EcstaticPesse,False,"using tools, not letting them use me. using the internet and a window not as a narcotic mirror.",26,44,275,0,,Ecstatic Pessimist,EcstaticPesse,120,Eastern Time (US & Canada),http://ecstaticpessimist.in,False
,Sat May 02 16:30:52 +0000 2015,DHfuel NewRigor,,,1,594539563667824640,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pocky sticks as #DHfuel at #NewRigor. I like it!,https://twitter.com/ByzCapp/status/594539563667824640,Thu May 10 20:19:26 +0000 2012,ByzCapp,False,"A.L. McMichael for Documenting Cappadocia: website, scholarly community about Byzantine Cappadocia. Also #LinkedData #DigitalHumanities #maps",1994,1482,1756,59,,Byzantine Cappadocia,ByzCapp,2746,Atlantic Time (Canada),http://documentingcappadocia.newmedialab.cuny.edu,False
,Sat May 02 16:27:22 +0000 2015,newrigor,,,0,594538681916071937,,,,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Getting ready to start at the #newrigor @umassph,https://twitter.com/jonberndtolsen/status/594538681916071937,Sat Nov 07 13:08:33 +0000 2009,jonberndtolsen,False,"Asst. Prof. of History, specializing in Digital Public History and German History at the University of Massachusetts at Amherst.",31,226,147,17,"Amherst, MA, USA",Jon Berndt Olsen,jonberndtolsen,140,Central Time (US & Canada),http://digital.history.umass.edu/jon,False
,Sat May 02 16:23:57 +0000 2015,NewRigor digitalhumanities 5cdh,,https://twitter.com/jeffreymoro/status/594522325309104129,0,594537820817076224,,,,en,,False,1,594522640330727425,amplify285,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @amplify285: These robots are just amazing. #NewRigor #digitalhumanities #5cdh @EcstaticPesse  https://t.co/ozWsEEKe1Y,https://twitter.com/EcstaticPesse/status/594537820817076224,Fri Jan 24 16:37:30 +0000 2014,EcstaticPesse,False,"using tools, not letting them use me. using the internet and a window not as a narcotic mirror.",26,44,275,0,,Ecstatic Pessimist,EcstaticPesse,120,Eastern Time (US & Canada),http://ecstaticpessimist.in,False
,Sat May 02 16:05:10 +0000 2015,5cdh newrigor,,,0,594533096134995970,Pompeiana79,594530152404647936,595495147,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Pompeiana79 this implications of this question are terrifying! But based on the presentation, I'm leaning towards yes. #5cdh #newrigor",https://twitter.com/sheishistoric/status/594533096134995970,Fri Sep 13 02:12:37 +0000 2013,sheishistoric,False,History/DH Major. Incurable reader. Proud travel lover. Passionate web scholar. Persistent Tumblr blogger. Constantly in search of numen. Tweets are my own.,12420,275,690,18,UMass Amherst,Emily Esten,sheishistoric,1903,,http://emilyesten.com,False
0.000000 0.000000,Sat May 02 16:03:58 +0000 2015,NewRigor,http://twitter.com/_superluminal/status/594532793557884928/photo/1,,1,594532793557884928,,,,en,"Ithaca, NY",False,1,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",Skyping in to the #NewRigor with @5collDH !! Talking new modes of DH scholarship evaluation http://t.co/y0WH4gN1je,https://twitter.com/_superluminal/status/594532793557884928,Thu Dec 27 16:36:23 +0000 2012,_superluminal,False,"student: reader // writer // maker. breaking down myths, creating new futures. @AmherstCollege '14. @Cornell graduate student. 2014-15 @HASTAC Scholar.",519,115,118,8,Chicago // Amherst // Ithaca,liz alexander,_superluminal,1239,Eastern Time (US & Canada),http://elizabethalexander.me,False
,Sat May 02 15:53:28 +0000 2015,5cdh newrigor,,,1,594530152404647936,sheishistoric,594529213769785344,1859194130,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sheishistoric so, now I must ask, has the internet made 'the absurd', absurd? #5cdh #newrigor",https://twitter.com/Pompeiana79/status/594530152404647936,Thu May 31 13:37:44 +0000 2012,Pompeiana79,False,"Roman Archaeologist, Pompeii Specialist, DH Devotee",1749,603,420,24,Western Mass,Eric Poehler,Pompeiana79,3452,,http://umass.academia.edu/EricPoehler,False
,Sat May 02 15:49:45 +0000 2015,5cdh newrigor,,,0,594529213769785344,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cade Johnson's mention of Tumblr culture &amp; humor and using that to connect the absurdity and seriousness in her research #5cdh #newrigor,https://twitter.com/sheishistoric/status/594529213769785344,Fri Sep 13 02:12:37 +0000 2013,sheishistoric,False,History/DH Major. Incurable reader. Proud travel lover. Passionate web scholar. Persistent Tumblr blogger. Constantly in search of numen. Tweets are my own.,12420,275,690,18,UMass Amherst,Emily Esten,sheishistoric,1903,,http://emilyesten.com,False
,Sat May 02 15:44:37 +0000 2015,NewRigor,,,2,594527924713345024,,,,en,,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#NewRigor students show DH as a:
performance space
representational space
methodological platform
genre
source of freedom
means of control",https://twitter.com/Pompeiana79/status/594527924713345024,Thu May 31 13:37:44 +0000 2012,Pompeiana79,False,"Roman Archaeologist, Pompeii Specialist, DH Devotee",1749,603,420,24,Western Mass,Eric Poehler,Pompeiana79,3452,,http://umass.academia.edu/EricPoehler,False
,Sat May 02 15:35:58 +0000 2015,NewRigor,,,0,594525748469202945,5collDH,,2266577936,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@5collDH Hi, will the only #NewRigor Skype session be at 12:15-1 pm, or is there a second session for online participants?",https://twitter.com/ByzCapp/status/594525748469202945,Thu May 10 20:19:26 +0000 2012,ByzCapp,False,"A.L. McMichael for Documenting Cappadocia: website, scholarly community about Byzantine Cappadocia. Also #LinkedData #DigitalHumanities #maps",1994,1482,1756,59,,Byzantine Cappadocia,ByzCapp,2746,Atlantic Time (Canada),http://documentingcappadocia.newmedialab.cuny.edu,False
,Sat May 02 15:30:46 +0000 2015,NewRigor 5cdh,,,0,594524439364182017,,,,en,,,1,594523749103345664,jeffreymoro,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @jeffreymoro: Panel time! @5collDH #NewRigor #5cdh,https://twitter.com/5collDH/status/594524439364182017,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 15:30:43 +0000 2015,5cdh NewRigor,http://twitter.com/jeffreymoro/status/594523862051725312/photo/1,,0,594524427624275968,,,,en,,False,1,594523862051725312,jeffreymoro,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @jeffreymoro: Panel picture! @5collDH #5cdh #NewRigor http://t.co/5UwDvEV0Ar,https://twitter.com/5collDH/status/594524427624275968,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 15:28:29 +0000 2015,5cdh NewRigor,http://twitter.com/jeffreymoro/status/594523862051725312/photo/1,,1,594523862051725312,jeffreymoro,594523749103345664,1478357942,en,,False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Panel picture! @5collDH #5cdh #NewRigor http://t.co/5UwDvEV0Ar,https://twitter.com/jeffreymoro/status/594523862051725312,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 15:28:02 +0000 2015,NewRigor 5cdh,,,0,594523749103345664,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Panel time! @5collDH #NewRigor #5cdh,https://twitter.com/jeffreymoro/status/594523749103345664,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 15:27:02 +0000 2015,5cdh newrigor,,http://anonymousbox.github.io,0,594523500292997120,,,,en,,False,3,594521294340825088,jeffreymoro,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @jeffreymoro: .@EcstaticPesse's first project was http://t.co/gZKc2qXaZa @5collDH #5cdh #newrigor,https://twitter.com/Pompeiana79/status/594523500292997120,Thu May 31 13:37:44 +0000 2012,Pompeiana79,False,"Roman Archaeologist, Pompeii Specialist, DH Devotee",1749,603,420,24,Western Mass,Eric Poehler,Pompeiana79,3452,,http://umass.academia.edu/EricPoehler,False
,Sat May 02 15:26:02 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594523158604075008/photo/1,,0,594523246189531136,,,,en,,False,1,594523158604075008,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: More of @EcstaticPesse's sketches @5collDH #5cdh #newrigor http://t.co/pQW8cHZO5X,https://twitter.com/5collDH/status/594523246189531136,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
